id,name,address,lat,lng,Estado del lead,Etapa del ciclo de vida,Número de veces contactado,frecuencia_compra,cantidad_de_sucursales
18429225368,Farmacia San Felipe - Constitución de 1917 - Calle Gral. José María Rodríguez MZ19 LT 2,"Calle Gral. José María Rodríguez MZ19 LT 2, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, México",19.3459751,-99.0629489,En Gestión [Automático],Lead,8.0,,
18429236850,Farmacia José de Jesús - Zacatepec - Maurilio Robles,"Maurilio Robles, Paraje No 15 B, Zacatepec, Iztapalapa, 09560 Ciudad de México, CDMX, México",19.3565847,-99.0216006,En Gestión [Automático],Lead,3.0,,
18429240745,Farmacia San Mateo - Cuauhtémoc - C. Cruz Verde 31A,"C. Cruz Verde 31A, Cuauhtémoc, La Magdalena Contreras, 10380 Ciudad de México, CDMX, México",19.3176437,-99.2439201,Nuevo [Automático],Lead,,,
18429246721,Derma - Jardines del Pedregal - PERIFERICO SUR LOC 5 A PB 4132,"PERIFERICO SUR LOC 5 A PB 4132, San Jerónimo Lídice, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, México",,,Nuevo [Automático],Lead,,,
18429260711,Pharma Club - Culhuacan CTM VII - Calle,"Calle, Mariquita Sánchez 324, San Francisco Culhuacan, Culhuacan CTM VII, Coyoacán, 04260 Ciudad de México, CDMX, México",19.3267547,-99.1135371,Nuevo [Automático],Lead,,,
18429296026,FARMACIA Fany - Solidaridad - Pirules 5521,"Pirules 5521, Solidaridad, Iztapalapa, 09160 Ciudad de México, CDMX, México",19.3745791,-99.0058409,Nuevo [Automático],Lead,,,
18430274369,Farmacia León - Lomas de San Lorenzo - Av,"Av, Flor del Ejido 22, Lomas de San Lorenzo, Iztapalapa, 09780 Ciudad de México, CDMX, México",19.317933,-99.064778,En Gestión [Automático],Lead,4.0,,
18430284697,FARMACIA - Lomas de Becerra - Principal Mz 13 Lt 18,"Principal Mz 13 Lt 18, Álvaro Obregón, Lomas de Becerra, Álvaro Obregón, 01279 Ciudad de México, CDMX, México",19.3843971,-99.2157163,CADENA - No Contactar,,,,
18430293676,FARMA KON - 5 de Mayo - C. Lago Chairel 115,"C. Lago Chairel 115, 5 de Mayo, Miguel Hidalgo, 11470 Ciudad de México, CDMX, México",19.4478254,-99.1998841,Nuevo [Automático],Lead,,,
18430297889,Farmacia Holistyk - Guerrero - C. Soto 72-Local C,"C. Soto 72-Local C, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, México",19.4401237,-99.1447649,En Gestión [Automático],Lead,6.0,,
18430303873,Econo Farma - Olivar del Conde 2da Sección - Av. Sta. Lucia,"Av. Sta. Lucia, Olivar del Conde 2da Secc, Álvaro Obregón, 01408 Ciudad de México, CDMX, México",19.3691596,-99.221357,Nuevo [Automático],Lead,,,
18430315442,Farmacia San Charbel - San Francisco Culhuacan de la Magdalena - 16 de Septiembre 34,"16 de Septiembre 34, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, México",19.340072,-99.1185744,En Gestión [Automático],Lead,2.0,,
18430315443,Farmacia Humana Plutarco - Zacahuitzco - Tercera Cda. de Emilio Carranza 120,Farmacia Humana Plutarco - Zacahuitzco - Tercera Cda. de Emilio Carranza 120,19.3717654,-99.1368985,En Gestión [Automático],Lead,18.0,Diaria,1.0
18430330118,Farmacia San Alberto,cdmx,19.313729,-99.1572571,No Interesado [Motivo de Cierre],Lead calificado por ventas,18.0,Semanalmente,1.0
18430354568,farmacia Lópes - Moctezuma 2da Sección - Del Mercado,"Del Mercado, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",19.4319704,-99.0970463,En Gestión [Automático],Lead,2.0,,
18429142684,FARMACIA Y ORTOPEDIA OASIS - Citlalli - Ermita Iztapalapa 3333-Local B,"Ermita Iztapalapa 3333-Local B, Citlalli, Iztapalapa, 09660 Ciudad de México, CDMX, México",19.3445351,-99.024895,En Gestión [Automático],Lead,3.0,,
18429213076,FARMA PAU - Coyoacán - Rey Topiltzin 175,"Rey Topiltzin 175, Coyoacán, 04300 Ciudad de México, CDMX, México",19.3208314,-99.1563012,En Gestión [Automático],Lead,1.0,,
18429228146,Farmacia Saenz - Presidentes Ejidales 1ra Sección - manuela saenz #78 colonia,"manuela saenz #78 colonia, Coapa, Presidentes Ejidales 1ra Secc, Coyoacán, 04470 Ciudad de México, CDMX, México",19.3245131,-99.1222185,En Gestión [Automático],Lead,5.0,,
18429282722,Farmacia Diego - La Cruz - Chabacano 142,"Chabacano 142, La Cruz, La Magdalena Contreras, 10810 Ciudad de México, CDMX, México",19.3086943,-99.2337924,En Gestión [Automático],Lead,8.0,,
18429292295,Vida Farma - Barros Sierra - Lomas Quebradas,"Lomas Quebradas, Barros Sierra, 10380 Ciudad de México, CDMX, México",19.316706,-99.2433059,Nuevo [Automático],Lead,,,
18429296027,Farmacia San Martin - Centro - Belisario Domínguez 17,"Belisario Domínguez 17, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, México",19.4382109,-99.1384031,En Gestión [Automático],Lead,12.0,,
18430323987,FARMACIA LOS ANGELES -  - Calle Manuel M. López MZ 25 LT21,"Calle Manuel M. López MZ 25 LT21, San Miguel Zapotitla, Tláhuac, 13310 Ciudad de México, CDMX, México",19.3098068,-99.0382759,Nuevo [Automático],Lead,,,
18430348813,Farmacia D'mici - Francisco Villa - Av 5 de Mayo lote 1-local 1,"Av 5 de Mayo lote 1-local 1, Francisco Villa, Iztapalapa, 09720 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,5.0,,
18428364607,FARMACIA HOMEOPATICA SAN RAFAEL - San Rafael - Av. Ribera de San Cosme 130,"Av. Ribera de San Cosme 130, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México",19.4426516,-99.1639711,En Gestión [Automático],Lead,7.0,,
18429182881,Farma Luz - Santa Úrsula Coapa - C. Juarez 6,"C. Juarez 6, Sta. Úrsula Coapa, Coyoacán, 04650 Ciudad de México, CDMX, México",19.3086365,-99.14264,Nuevo [Automático],Lead,,,
18429228147,Farmacia de Genéricos Acevedo - Los Cedros - Cda. Tepetlapa 1185,"Cda. Tepetlapa 1185, Coapa, Los Cedros, Coyoacán, 04800 Coyoacán, CDMX, México",19.3156455,-99.1119681,Nuevo [Automático],Lead,,,
18429251957,FARMACIA Del Angel - Buenavista - Av San Miguel & Santa Lucía S N,"Av San Miguel & Santa Lucía S N, Buenavista, Iztapalapa, 09700 Ciudad de México, CDMX, México",19.3271416,-99.0274237,En Gestión [Automático],Lead,1.0,,
18429269785,PAAS - Lomas de Chapultepec - Vosgos 220-Interior 101,"Vosgos 220-Interior 101, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, México",19.4219342,-99.2042463,En Gestión [Automático],Lead,5.0,,
18429272578,Farmacia San Marcos - Agrícola Oriental - Ote. 257 # 200-Local A,"Ote. 257 # 200-Local A, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México",19.3930175,-99.0628118,En Gestión [Automático],Lead,7.0,,
18429274715,Teva México - Jardines en la Montaña - Camino a Santa Teresa no. 1040 5to piso Delegación:,"Camino a Santa Teresa no. 1040 5to piso Delegación:, Jardines en la Montaña, Tlalpan, 14210 Ciudad de México, CDMX, México",19.3881924,-99.1740976,En Gestión [Automático],Lead,5.0,,
18429290305,FARMACIA DE JESUS - Centro - C. Comonfort 18,"C. Comonfort 18, Lagunilla, Centro, Cuauhtémoc, 06000 Centro, CDMX, México",19.4429307,-99.1354544,Nuevo [Automático],Lead,0.0,,
18430297890,Farmacia San Pablo Mariano Escobedo - Polanco V Sección - Calz. Gral. Mariano Escobedo 369,"Calz. Gral. Mariano Escobedo 369, Chapultepec Morales, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX, México",19.4359242,-99.183141,Nuevo [Automático],Lead,,,
18430318610,Farmacias Mederyfarma (San Agustín) - Tepalcates - NICOLAS BRAVO MZ H LT 1,"NICOLAS BRAVO MZ H LT 1, Tepalcates, Iztapalapa, 09210 Ciudad de México, CDMX, México",19.3885585,-99.053996,Nuevo [Automático],Lead,,,
18430339142,FARMACIA DE GENERICOS FARMAGEN - Culhuacan CTM V - Av. Carlota Armero 1000,"Av. Carlota Armero 1000, Coapa, Culhuacan CTM V, Coyoacán, 04480 Ciudad de México, CDMX, México",19.3249116,-99.1137309,Nuevo [Automático],Lead,,,
18430354569,Equilibrio Bienestar Fisico Mental y Emocional - Guadalupe Inn - Ernesto Elorduy 63,"Ernesto Elorduy 63, Guadalupe Inn, Álvaro Obregón, 01020 Ciudad de México, CDMX, México",19.3582412,-99.1876375,En Gestión [Automático],Lead,4.0,,
18429142686,Farmacia paraíso - El Paraíso - Coronado 14,"Coronado 14, El Paraíso, Iztapalapa, 09230 Ciudad de México, CDMX, México",19.376254,-99.0365479,Nuevo [Automático],Lead,,,
18429162643,CONAFAR - Área Federal Central de Abastos - abarrotes,"abarrotes, nave f, Central de Abasto local 10, Área Federal Central de Abastos, Iztapalapa, 09040 Ciudad de México, CDMX, México",19.3762528,-99.0936893,En Gestión [Automático],Lead,3.0,,
18429182882,FARMACIA GENERICOS PATENTES SIMILARES - Reforma Política - Esq. Reforma Electoral,"Esq. Reforma Electoral, Reforma Soc. s/n, Reforma Política, Iztapalapa, 09730 Ciudad de México, CDMX, México",19.339047,-99.0292454,Nuevo [Automático],Lead,,,
18429222835,EXCELENCIA MEDICA SUC SA DE CV - Anzures - Buffon 23,"Buffon 23, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX, México",19.4337375,-99.177057,En Gestión [Automático],Lead,12.0,,
18429225370,Farmacia La Dosis - Buenavista - C. Violeta 99,"C. Violeta 99, Buenavista, Cuauhtémoc, 06350 Buenavista, CDMX, México",19.4419348,-99.1493668,En Gestión [Automático],Lead,1.0,,
18429292297,Farmacia Rx - Fuego Nuevo - Emilio Berliner 72,"Emilio Berliner 72, Fuego Nuevo, Iztapalapa, 09800 Ciudad de México, CDMX, México",19.3328413,-99.0999493,Nuevo [Automático],Lead,,,
18430295911,Farmacia Generico V. Del Valle - Santa Bárbara - Av. Toltecas,"Av. Toltecas, Sta Bárbara, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3610856,-99.103716,Nuevo [Automático],Lead,,,
18430300959,Farmacia Jesucristo 2 - Agrícola Pantitlán - Calle 2 318,"Calle 2 318, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,14.0,Diaria,1.0
18430310453,Farmacia De Genericos Adri - San Francisco Culhuacan de San Francisco - Ejido 217,"Ejido 217, San Francisco Culhuacan, San Francisco Culhuacan de San Francisco, Coyoacán, 04260 Ciudad de México, CDMX, México",19.3340186,-99.1197116,Nuevo [Automático],Lead,,,
18430310458,Farmacia YZQ - San Juan Xalpa - Cl. Carril,"Cl. Carril, San Juan Xalpa, Iztapalapa, 09850 Ciudad de México, CDMX, México",19.3387901,-99.0830297,Número Inválido,Lead,0.0,,
18430320932,Farmacia FES Zaragoza UNAM - Agrícola Oriental - Calz. Ignacio Zaragoza 833,"Calz. Ignacio Zaragoza 833, Agrícola Oriental, Iztapalapa, 09230 Ciudad de México, CDMX, México",19.3847426,-99.0361332,Nuevo [Automático],Lead,0.0,,
18430320933,Pharma Club División - Portales Norte - José Maria Vértiz,"José Maria Vértiz, 1498, Local A Esquina Portales Nortes, Av. Emperadores, Benito Juarez, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX, México",19.3676528,-99.1554971,Nuevo [Automático],Lead,,,
18430339937,FARMACIA SAN PEDRO - Palmitas - Avenida Palmitas Local -2 Casi Esquina con,"Avenida Palmitas Local -2 Casi Esquina con, Constitución, Palmitas, Iztapalapa, 09670 Iztapalapa, CDMX, México",19.3418867,-99.0260701,En Gestión [Automático],Lead,2.0,,
18430357679,Farmacia Aries - Ampliación el Santuario - Convento 74,"Convento 74, Amp el Santuario, Iztapalapa, 09820 Ciudad de México, CDMX, México",19.3534833,-99.0947076,Nuevo [Automático],Lead,,,
18430357680,Farmacia Guadalupana - Ajusco - Coras 196,"Coras 196, Ajusco, Coyoacán, 04300 Ciudad de México, CDMX, México",19.3205542,-99.1560107,Nuevo [Automático],Lead,,,
18428364608,Farma Pyu Farmacia - Arenal 4ta Sección - Xiutetelco,"Xiutetelco, Arenal 4ta Secc, Venustiano Carranza, 15660 Ciudad de México, CDMX, México",19.4291073,-99.0564214,Nuevo [Automático],Lead,,,
18429142687,Farma Más - Campestre Churubusco - Campestre Churubusco,"Campestre Churubusco, 04200 Ciudad de México, CDMX, México",19.3410344,-99.1382369,Nuevo [Automático],Lead,,,
18429142688,Farmacia Egi - Unidad habitacional Vicente Guerrero - U.H. Vicente Guerrero,"U.H. Vicente Guerrero, 09200 Ciudad de México, CDMX, México",19.3608573,-99.0565255,En Gestión [Automático],Lead,1.0,,
18429236851,Farmacia - Revolución - Revolución,"Revolución, Venustiano Carranza, 15460 Ciudad de México, CDMX, México",19.4402472,-99.103552,Nuevo [Automático],Lead,,,
18429274716,Farmacia San Charbel - Leyes de reforma 1rs sección - Calle 6 Local 108 B,"Calle 6 Local 108 B, Leyes de reforma 1rs sección, Iztapalapa, 09310 Ciudad de México, CDMX, México",19.3593118,-99.0703167,En Gestión [Automático],Lead,5.0,,
18429282725,Farmacia Guadalupana - San Juan Xalpa - Bellavista 66,"Bellavista 66, San Juan Xalpa, Iztapalapa, 09850 Ciudad de México, CDMX, México",19.3325244,-99.0792605,Nuevo [Automático],Lead,,,
18430278950,Farma Mex - Romero Rubio - Calle China 185,"Calle China 185, Romero Rubio, Venustiano Carranza, 15400 Ciudad de México, CDMX, México",19.4435371,-99.0987577,En Gestión [Automático],Lead,3.0,,
18430309482,Farmacia la luz - Álvaro Obregón - Batalla de Ojitos & Orestes Pereyra,"Batalla de Ojitos & Orestes Pereyra, Álvaro Obregón, Iztapalapa, 09230 Ciudad de México, CDMX, México",19.3764877,-99.0378181,,Lead,0.0,,
18430352002,FARMACIA - Xalpa - Xalpa,"Xalpa, 09640 Ciudad de México, CDMX, México",19.3309763,-99.0158477,Número Inválido,Lead,0.0,,
18428394916,ATA Ingredientes Funcionales - Tlacoquemecatl del Valle - San Francisco 6,"San Francisco 6, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, CDMX, México",19.3761936,-99.1751207,En Gestión [Automático],Lead,3.0,,
18429188970,EL GALEON DE MANILA S.A DE C.V - Área Federal Central de Abastos - Pasillo 2,"Pasillo 2, Área Federal Central de Abastos, Iztapalapa, 09040 Ciudad de México, CDMX, México",19.3742007,-99.0925913,Nuevo [Automático],Lead,,,
18429233828,Farmacia Lety - Santa Fé - Cda. de Corregidora 11,"Cda. de Corregidora 11, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México",19.3818544,-99.2401286,En Gestión [Automático],Lead,6.0,,
18430284699,FARMACIA SAN ANTONIO - Iztapalapa - Cerca de Reforma Religiosa,"Cerca de Reforma Religiosa, Reforma Soc., Reforma Política, Iztapalapa, 09730 Ciudad de México, CDMX, México",19.3381538,-99.029087,Nuevo [Automático],Lead,,,
18430290711,FARMACIA FARMA VIDA - Lomas Estrella 2da Sección - Cine Mexicano 239,"Cine Mexicano 239, Lomas Estrella 2da Secc, Iztapalapa, 09890 Ciudad de México, CDMX, México",19.3171376,-99.0891882,Nuevo [Automático],Lead,,,
18430297891,Farmacia Géminis - San Miguel Teotongo - San Miguel Teotongo,"San Miguel Teotongo, 09630 Ciudad de México, CDMX, México",19.3450749,-98.9956561,Nuevo [Automático],Lead,,,
18430297892,FARMACIA - Estrella del Sur - Calle Cuauhtémoc 6,"Calle Cuauhtémoc 6, Estrella del Sur, Iztapalapa, 09820 Ciudad de México, CDMX, México",,,Nuevo [Automático],Lead,,,
18430312889,Farmacia Sta. Maria - San Jerónimo Aculco - Av. Oaxaca 161,"Av. Oaxaca 161, San Jerónimo Aculco, Álvaro Obregón, 10400 Ciudad de México, CDMX, México",19.3151764,-99.2271348,En Gestión [Automático],Lead,13.0,,
18428462596,GNC Sup. Rio Churubusco - Portales Sur - Ajusco 126-Local #L-01,"Ajusco 126-Local #L-01, Portales Sur, Benito Juárez, 03300 Del. Benito Juárez, CDMX, México",19.358419,-99.152258,Nuevo [Automático],Lead,,,
18429228148,Farmacia Edgar - Norte - Avenida Benito Juarez 90,"Avenida Benito Juarez 90, Norte, Álvaro Obregón, 01410 Ciudad de México, CDMX, México",19.3791329,-99.207389,Nuevo [Automático],Lead,,,
18429228149,Farmacia Genéricos y Similares - Alianza Popular Revolucionaria - C. H 32,"C. H 32, Coapa, Alianza Popular Revolucionaria, Coyoacán, 04800 Ciudad de México, CDMX, México",19.3131194,-99.121776,Nuevo [Automático],Lead,,,
18429282724,Farmacia - Garcimarrero - Abedul 43,"Abedul 43, Garcimarrero, Álvaro Obregón, 01510 Ciudad de México, CDMX, México",19.3651386,-99.2365717,Nuevo [Automático],Lead,,,
18429285512,FARMACIA - Palmitas - Manuel Acuña 36,"Manuel Acuña 36, Palmitas, Iztapalapa, 09670 Ciudad de México, CDMX, México",19.3359862,-99.0262087,Nuevo [Automático],Lead,,,
18429285517,FARMACIA - Torres de Potrero - entre Jazmin y Margaritas,"entre Jazmin y Margaritas, Av. de las Torres s/n, Torres de Potrero, Álvaro Obregón, 01840 Ciudad de México, CDMX, México",19.3305146,-99.2452763,Nuevo [Automático],Lead,0.0,,
18429296029,Farmacia San Antonio de las Huertas - Tlaxpana - Tlaloc 3-local a,"Tlaloc 3-local a, Tlaxpana, Miguel Hidalgo, 11370 Ciudad de México, CDMX, México",19.4441581,-99.1676274,Nuevo [Automático],Lead,,,
18430300960,Farmacia Super Experess - Morelos - Herreros 55-local b,"Herreros 55-local b, Morelos, Venustiano Carranza, 15270 Ciudad de México, CDMX, México",19.4396579,-99.1164519,Seguimiento,Lead calificado por ventas,13.0,,
18430315445,Farmacia Popular el Molinito Suc Pacifico - El Rosedal - Av Pacífico 350-C,"Av Pacífico 350-C, Los Reyes, El Rosedal, Coyoacán, 04330 Ciudad de México, CDMX, México",19.3379546,-99.1502229,En Gestión [Automático],Lead,1.0,,
18430333040,FARMACIA HUNNYS PHARMACY - Ampliación Águilas - C. Colina 220,"C. Colina 220, Amp Águilas, Álvaro Obregón, 01759 Ciudad de México, CDMX, México",19.3464633,-99.222628,En Gestión [Automático],Lead,6.0,,
18430357682,Farma Roux - Anáhuac I Sección - Laguna de Términos #329 Esquina Lago Muritz Col. Anáhuac Del,"Laguna de Términos #329 Esquina Lago Muritz Col. Anáhuac Del, Laguna de Términos 329, Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX, México",19.4430853,-99.1799165,No Interesado [Motivo de Cierre],Lead,10.0,,
18428450106,"Tienda de abarrotes, papelería e internet - Palmitas - Palmitas 40","Palmitas 40, Palmitas, Iztapalapa, 09670 Ciudad de México, CDMX, México",19.3408031,-99.0263945,En Gestión [Automático],Lead,1.0,,
18428450107,Haut Boutique Farmacia Dermatológica Mitikah - Xoco - Real de Mayorazgo 130 Plaza Mitikah Loc. 2N-08 Col,"Real de Mayorazgo 130 Plaza Mitikah Loc. 2N-08 Col, Xoco, Benito Juárez, 03330 Ciudad de México, CDMX, México",19.3604246,-99.1675842,Nuevo [Automático],Lead,,,
18429228151,FARMACIA EL MEJORAL - Reforma Política - Av,"Av, Reforma Política, Esa con, Av Insurgentes Mz-35 Lt-43-Local -2, Reforma Política, Iztapalapa, 09730 Iztapalapa, CDMX, México",19.340205,-99.0315147,En Gestión [Automático],Lead,8.0,,
18429251958,FARMACIA SAN JOSE - Culhuacan CTM IX A - Huitzilopochtli,"Huitzilopochtli, Manuela Sáenz 117, Coapa, Culhuacan CTM IX A, Coyoacán, 04480 Ciudad de México, CDMX, México",19.3235631,-99.1125737,Nuevo [Automático],Lead,,,
18429255229,FARMA CED - Agrícola Oriental - Sur 27 No 4 A,"Sur 27 No 4 A, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México",19.3847662,-99.0632507,En Gestión [Automático],Lead,6.0,,
18429266037,Abarrotes y Verduras Juanito - San Bernabé Ocotepec - Higuera 80,"Higuera 80, Las Cruces, San Bernabé Ocotepec, La Magdalena Contreras, 10300 Ciudad de México, CDMX, México",19.3196382,-99.258403,Nuevo [Automático],Lead,0.0,,
18429274717,farmacia super estrella - Romero Rubio - Cantón 109,"Cantón 109, Romero Rubio, Venustiano Carranza, 15400 Ciudad de México, CDMX, México",19.4437345,-99.0988566,En Gestión [Automático],Lead,4.0,,
18430281500,Farmacia El Géneroso Kito - Culhuacan CTM V - Tlahuicas 344,"Tlahuicas 344, San Francisco Culhuacan, Culhuacan CTM V, Coyoacán, 04440 Ciudad de México, CDMX, México",19.3341141,-99.1144612,En Gestión [Automático],Lead,2.0,,
18429171504,Farmacia Loreto - Ejército de Agua Prieta - José Amarillas V.,"José Amarillas V., Ejército de Agua Prieta, Iztapalapa, 09578 Ciudad de México, CDMX, México",19.366199,-99.033492,En Gestión [Automático],Lead,1.0,,
18429171505,Farmacia San Miguel - San Miguel - Esquina Callejon Moctezuma Manzana 1 Lote 42 Local 2,"Esquina Callejon Moctezuma Manzana 1 Lote 42 Local 2, Rafael García Moreno, San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, México",19.3571882,-99.0818707,Número Inválido,Lead,0.0,,
18429182884,bioetanol - Granjas Esmeralda - Campesinos 222,"Campesinos 222, Granjas Esmeralda, Iztapalapa, 09810 Ciudad de México, CDMX, México",19.353518,-99.115029,En Gestión [Automático],Lead,3.0,,
18429205535,Farmacia Genéricos Y Patente - Lomas de la Estancia - Eclipse 34,"Eclipse 34, Lomas de la Estancia, Iztapalapa, 09640 Ciudad de México, CDMX, México",19.3367638,-99.007631,Nuevo [Automático],Lead,,,
18429255231,Farmacia Gi Centenario - Lomas de Plateros - Av Centenario 167,"Av Centenario 167, Lomas de Plateros, Álvaro Obregón, 01600 Ciudad de México, CDMX, México",,,Nuevo [Automático],Lead,,,
18429298472,FARMACIA VARGAS - Desarrollo Urbano Quetzalcóatl - Villa Gonzalo Mz 39-B Lt 3,"Villa Gonzalo Mz 39-B Lt 3, Desarrollo Urbano Quetzalcóatl, Iztapalapa, 09704 Ciudad de México, CDMX, México",19.3209655,-99.0389066,Nuevo [Automático],Lead,,,
18430276235,Farmacia Lev - Olivar del Conde 2da Sección - Av. Miguel Hidalgo 207,"Av. Miguel Hidalgo 207, Olivar del Conde 2da Secc, Álvaro Obregón, 01408 Ciudad de México, CDMX, México",19.3703946,-99.223025,Nuevo [Automático],Lead,,,
18430278952,Farmacia Tienda Naturista Piscis - Lomas de San Lorenzo - Flor del Ejido,"Flor del Ejido, Lomas de San Lorenzo, Iztapalapa, 09870 Ciudad de México, CDMX, México",19.3220188,-99.063531,En Gestión [Automático],Lead,7.0,,
18430297895,Farmacia San Marcos - Ajusco - Rey Tepálcatzin 103,"Rey Tepálcatzin 103, Ajusco, Coyoacán, 04300 Ciudad de México, CDMX, México",19.3191083,-99.160394,Nuevo [Automático],Lead,,,
18430306660,Farmacia Santa Cruz - Minerva - C. Trojes 206,"C. Trojes 206, Minerva, Iztapalapa, 09820 Ciudad de México, CDMX, México",19.349847,-99.1100635,En Gestión [Automático],Lead,3.0,,
18430306661,FARMACIA SANTA ROSA - El Paraíso - Acamapichtli,"Acamapichtli, El Paraíso, Iztapalapa, 09230 Ciudad de México, CDMX, México",19.3762825,-99.0352948,Nuevo [Automático],Lead,,,
18430330119,Farmacia Generica - Santa Martha Acatitla - José de La Luz Blanco,"José de La Luz Blanco, Santa Martha Acatitla, Iztapalapa, 09510 Ciudad de México, CDMX, México",19.3766125,-99.0175952,Nuevo [Automático],Lead,,,
18428419137,Farmacia santa maria - Pedregal de Santo Domingo - Av. Escuinapa 392,"Av. Escuinapa 392, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, México",19.3290706,-99.1600759,En Gestión [Automático],Lead,13.0,,
18428450108,Controladora de Farmacias S.A. de C.V. - Lomas de Chapultepec IV Sección - C. Montes Urales 800,"C. Montes Urales 800, Lomas - Virreyes, Lomas de Chapultepec IV Secc, Miguel Hidalgo, 11000 Ciudad de México, CDMX, México",19.4231373,-99.2057726,Nuevo [Automático],Lead,,,
18429201573,Farmacia GL - Culhuacan CTM IX - Laura Méndez de Cuenca Stunam,"Laura Méndez de Cuenca Stunam, CTM VIII, Culhuacan CTM IX, Coyoacán, 04480 Coyoacán, CDMX, México",19.3204538,-99.1039879,En Gestión [Automático],Lead,6.0,,
18429236853,"FARMACIA ""DE CRISTO"" - Tlaxpana - Atzayacatl 62",mexico,19.4402187,-99.1692415,En Gestión [Automático],Lead,17.0,Diaria,1.0
18429263536,Farmacias San Miguel - Chinam Pac de Juárez - Av. las Torres,"Av. las Torres, Chinam Pac de Juárez, Iztapalapa, 09208 Ciudad de México, CDMX, México",19.3640337,-99.0531187,Nuevo [Automático],Lead,,,
18429269788,Farmacias del Dr. Descuento - San Pablo - Ayuntamiento 73,"Ayuntamiento 73, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3608816,-99.0911731,Número Inválido,Lead,0.0,,
18429290306,FARMACIA DULCE VIDA - Guerrero - Magnolia 81,"Magnolia 81, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, México",19.4427746,-99.1433785,En Gestión [Automático],Lead,7.0,,
18429296031,Farmacia Lia - Morelos - Peralvillo 13,"Peralvillo 13, Peralvillo, Morelos, Cuauhtémoc, 06200 Ciudad de México, CDMX, México",19.4449444,-99.1325535,Nuevo [Automático],Lead,,,
18429298474,Farmacia - El Tanque - El Tanque,"El Tanque, 10320 Ciudad de México, CDMX, México",19.3266527,-99.2518386,Nuevo [Automático],Lead,,,
18430281501,Farmacia San Juditas - Los Ángeles - Av. del Rosal 190,"Av. del Rosal 190, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, México",19.3450614,-99.0678703,CADENA - No Contactar,Lead,,,
18430300961,Farmacia Mg - Norte - Norte,"Norte, 01410 Álvaro Obregón, CDMX, México",19.3792576,-99.208555,Nuevo [Automático],Lead,,,
18430303875,FARMACIA PEREYRA - El Rosal - Subida a San Bernabé 3,"Subida a San Bernabé 3, El Rosal, La Magdalena Contreras, 10600 Ciudad de México, CDMX, México",19.3072157,-99.2480712,Nuevo [Automático],Lead,,,
18429228152,Farmacia de Jesús - Pedregal de Santo Domingo - Xochiapan 85,"Xochiapan 85, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, México",19.325707,-99.1676069,Nuevo [Automático],Lead,0.0,,
18429236852,Farmacia Homeopática Schüssler - Espartaco - Avenida Cuatro nun 21,"Avenida Cuatro nun 21, Coapa, Espartaco, Coyoacán, 04870 Ciudad de México, CDMX, México",19.319004,-99.1368675,En Gestión [Automático],Lead,4.0,,
18429292299,FarmaFacil - Zedec Santa Fé - Fernando Espinosa Gutiérrez,"Fernando Espinosa Gutiérrez, Santa Fe, Zedec Sta Fé, Álvaro Obregón, 01376 Ciudad de México, CDMX, México",19.3743933,-99.2527217,Nuevo [Automático],Lead,,,
18430290713,Farmacia Sandoval - José López Portillo - C. 2 148,"C. 2 148, José López Portillo, Iztapalapa, 09920 Ciudad de México, CDMX, México",19.3055248,-99.0853326,Nuevo [Automático],Lead,0.0,,
18430290714,Farmacia Mina - San Miguel - Rafael García Moreno 62-Local 6,"Rafael García Moreno 62-Local 6, San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, México",19.3561187,-99.0822407,Número Inválido,Lead,0.0,,
